label,L_x0,L_y0,L_z0,L_x1,L_y1,L_z1,L_x2,L_y2,L_z2,L_x3,L_y3,L_z3,L_x4,L_y4,L_z4,L_x5,L_y5,L_z5,L_x6,L_y6,L_z6,L_x7,L_y7,L_z7,L_x8,L_y8,L_z8,L_x9,L_y9,L_z9,L_x10,L_y10,L_z10,L_x11,L_y11,L_z11,L_x12,L_y12,L_z12,L_x13,L_y13,L_z13,L_x14,L_y14,L_z14,L_x15,L_y15,L_z15,L_x16,L_y16,L_z16,L_x17,L_y17,L_z17,L_x18,L_y18,L_z18,L_x19,L_y19,L_z19,L_x20,L_y20,L_z20,R_x0,R_y0,R_z0,R_x1,R_y1,R_z1,R_x2,R_y2,R_z2,R_x3,R_y3,R_z3,R_x4,R_y4,R_z4,R_x5,R_y5,R_z5,R_x6,R_y6,R_z6,R_x7,R_y7,R_z7,R_x8,R_y8,R_z8,R_x9,R_y9,R_z9,R_x10,R_y10,R_z10,R_x11,R_y11,R_z11,R_x12,R_y12,R_z12,R_x13,R_y13,R_z13,R_x14,R_y14,R_z14,R_x15,R_y15,R_z15,R_x16,R_y16,R_z16,R_x17,R_y17,R_z17,R_x18,R_y18,R_z18,R_x19,R_y19,R_z19,R_x20,R_y20,R_z20
FORWARD,0.601517498,0.846309483,7.38E-07,0.483385175,0.875491023,-0.02743008,0.358159244,0.817830384,-0.041234851,0.274348974,0.768959165,-0.058573697,0.205465242,0.75881952,-0.074912123,0.379549116,0.550715148,-0.020143764,0.321365565,0.398903221,-0.05125688,0.288735777,0.304169357,-0.070238248,0.262431443,0.217696577,-0.081578173,0.437447339,0.503920197,-0.035125319,0.364499241,0.33158356,-0.073993854,0.316883445,0.230202705,-0.097631574,0.282291204,0.137574703,-0.10751459,0.509764791,0.497750401,-0.053622272,0.468761951,0.450162172,-0.11172694,0.487545729,0.591232657,-0.1164193,0.507508695,0.686571121,-0.101010703,0.585929394,0.518527687,-0.073057421,0.544801116,0.506739199,-0.113623053,0.543609083,0.611357152,-0.105236292,0.550088525,0.681306243,-0.087948456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.665537238,0.846325099,7.93E-07,0.544677317,0.876332402,-0.028202215,0.419775307,0.818154752,-0.04324951,0.332428575,0.773055434,-0.062588207,0.258826971,0.760958433,-0.080387093,0.445360422,0.544151604,-0.017507883,0.390488505,0.392390788,-0.04981466,0.360311776,0.296188056,-0.072341435,0.332365602,0.208076417,-0.087497629,0.503882408,0.504478335,-0.034400512,0.436588973,0.327231079,-0.077028967,0.388729185,0.22542423,-0.105174452,0.351459473,0.129457951,-0.118662469,0.576346397,0.504211426,-0.055040516,0.537156343,0.469093204,-0.112042502,0.551557779,0.608290017,-0.113921709,0.565202892,0.68851161,-0.097948194,0.649161339,0.530319393,-0.077552967,0.611962557,0.515042424,-0.114780679,0.607809544,0.61666137,-0.103390008,0.609246254,0.674076915,-0.085496999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.688314557,0.85151732,9.19E-07,0.569109261,0.874639153,-0.029770404,0.443513632,0.819239378,-0.045632277,0.351636052,0.773625076,-0.065125123,0.277433842,0.762521088,-0.082152747,0.46689862,0.559971869,-0.017142791,0.414678335,0.400761187,-0.050977819,0.384645522,0.300220996,-0.073273584,0.357406735,0.207467645,-0.087811202,0.523402512,0.513564646,-0.032941725,0.456123978,0.338942736,-0.077275306,0.410599917,0.234704256,-0.104726695,0.374695688,0.131610811,-0.117528841,0.595207214,0.507910609,-0.0528589,0.561733603,0.473271996,-0.112819754,0.582757771,0.615029395,-0.112919442,0.601224542,0.697411835,-0.094526596,0.669189811,0.530376017,-0.074763551,0.637676179,0.517678738,-0.114146531,0.637141407,0.621714413,-0.102754049,0.639061868,0.682536244,-0.084144905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.741331577,0.840799391,9.36E-07,0.625477433,0.863214612,-0.031795602,0.497158408,0.806092083,-0.048637453,0.400388181,0.766208053,-0.069111146,0.321697772,0.761780441,-0.086964548,0.521647394,0.535983324,-0.0144279,0.471940041,0.372581303,-0.047048338,0.443070829,0.271088958,-0.069280587,0.416925699,0.179313898,-0.0841313,0.579504669,0.49693647,-0.029449528,0.516963601,0.324053019,-0.073258899,0.474686533,0.219615847,-0.101293057,0.43995297,0.119853646,-0.114523172,0.651043296,0.49492237,-0.049187995,0.630144835,0.462055385,-0.109327547,0.644922972,0.602483392,-0.112026215,0.653244734,0.686748326,-0.095744677,0.722322345,0.521144748,-0.071094058,0.701449156,0.50131315,-0.111321636,0.699359655,0.606340647,-0.102131993,0.694895864,0.670997024,-0.085531309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.782674015,0.831357181,9.27E-07,0.667631924,0.853192389,-0.03485816,0.540255606,0.798214197,-0.052074831,0.441624135,0.757484794,-0.072108246,0.362514049,0.754125357,-0.089608014,0.56482476,0.52700603,-0.015249331,0.51587373,0.362336993,-0.046487123,0.488379806,0.261481255,-0.067591868,0.463264227,0.169629246,-0.081822798,0.622822046,0.484219432,-0.027858721,0.564807296,0.308855444,-0.068823688,0.526906788,0.202201664,-0.09510231,0.496118367,0.101031363,-0.107864752,0.693982363,0.482016504,-0.045814332,0.67928189,0.443036795,-0.1049674,0.693069398,0.583657682,-0.110106185,0.699982643,0.670660675,-0.096100919,0.764713168,0.508330524,-0.066034392,0.749886751,0.485016644,-0.107578233,0.747372568,0.59050107,-0.10172151,0.741897225,0.65713203,-0.087715484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.798601866,0.829146564,9.34E-07,0.681809604,0.848902464,-0.035418987,0.555458784,0.793311596,-0.053390365,0.457901597,0.753434181,-0.074184544,0.379583776,0.752144337,-0.092658356,0.583250225,0.525611579,-0.016822565,0.538374901,0.359790981,-0.048876274,0.512172937,0.258683652,-0.070507273,0.487732708,0.166545689,-0.085019007,0.641923249,0.484037787,-0.029279521,0.586403668,0.307829171,-0.071284719,0.549483895,0.198331565,-0.098007753,0.518239021,0.092672884,-0.110935248,0.71340704,0.48259297,-0.04706895,0.701136827,0.439903557,-0.107412428,0.714182377,0.579793394,-0.112978131,0.720174551,0.668402493,-0.098739207,0.784399152,0.510167241,-0.067089096,0.771130621,0.482875645,-0.10941232,0.767785311,0.584600091,-0.103591815,0.76187408,0.650847077,-0.089240409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.872214556,0.821854472,8.88E-07,0.750865459,0.836714149,-0.041721001,0.624890566,0.781728148,-0.062307436,0.523911893,0.743032932,-0.084145881,0.446598113,0.738839507,-0.103449173,0.660664558,0.505803406,-0.022829693,0.61881125,0.340313166,-0.058271561,0.595291018,0.24120605,-0.084542021,0.572279334,0.147362947,-0.102925546,0.721383631,0.468181998,-0.033043128,0.671384215,0.284236342,-0.075544097,0.641013026,0.17252323,-0.104460336,0.615516186,0.063253164,-0.120312393,0.792569339,0.47373116,-0.04916282,0.787194729,0.41341567,-0.110107824,0.792752504,0.552032173,-0.1170564,0.79202491,0.647579312,-0.105024025,0.862239003,0.510605991,-0.068169542,0.855592847,0.465832382,-0.114233941,0.846112072,0.561662912,-0.11039646,0.832742453,0.634958088,-0.097504295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.906454206,0.831551671,9.78E-07,0.790911436,0.840013862,-0.041937508,0.6698578,0.788214505,-0.063385293,0.571793377,0.753291249,-0.085684843,0.493802726,0.746351302,-0.105229788,0.702891529,0.517413139,-0.026105948,0.667466402,0.345325649,-0.060314417,0.644497752,0.243888915,-0.083538257,0.622064352,0.151849538,-0.098946787,0.762797058,0.4805035,-0.034811381,0.721653759,0.294937462,-0.07522767,0.692208886,0.182805866,-0.101553254,0.66670531,0.071950972,-0.115391903,0.833145261,0.485946923,-0.049302444,0.840808511,0.431845158,-0.106734142,0.843841434,0.569894671,-0.113350332,0.839815617,0.659265697,-0.101396948,0.901228905,0.521946549,-0.066690654,0.903914213,0.476384759,-0.108019918,0.894753218,0.574325144,-0.103287421,0.882631302,0.643663943,-0.090298615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.967398405,0.838072419,8.53E-07,0.8568753,0.843186319,-0.042229347,0.735039234,0.786337614,-0.063307352,0.635018229,0.750289381,-0.084498033,0.558951557,0.742165506,-0.103213511,0.774268746,0.519482017,-0.025367064,0.740986645,0.349733531,-0.05638415,0.722706676,0.248282164,-0.078699082,0.703878403,0.157310247,-0.09355846,0.833436549,0.483800232,-0.031487126,0.79619354,0.29401502,-0.065590963,0.77295202,0.180783421,-0.088778712,0.75401175,0.079734087,-0.100942492,0.900405467,0.491734028,-0.043274052,0.901455998,0.444388688,-0.094884664,0.900360227,0.570616663,-0.103177883,0.896747768,0.660601199,-0.093408123,0.965496182,0.528578341,-0.057822414,0.96223712,0.491360784,-0.097911008,0.951915979,0.579311788,-0.095402621,0.941049516,0.652258933,-0.083839945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,0.978107333,0.845599294,8.65E-07,0.8709355,0.854699492,-0.047667328,0.754205942,0.797152519,-0.067948684,0.65552032,0.762618303,-0.087139122,0.580111921,0.751958549,-0.10390579,0.799331725,0.52683115,-0.023915231,0.771118104,0.355658114,-0.047381535,0.754105449,0.257064164,-0.063265599,0.736402154,0.168043733,-0.072998606,0.854835987,0.493787348,-0.023271605,0.823213041,0.307034135,-0.049703218,0.800335109,0.192291915,-0.068152286,0.78075105,0.092041612,-0.077293754,0.916484892,0.501751661,-0.029313423,0.920398235,0.451667666,-0.079395026,0.927466273,0.57524091,-0.093280002,0.927750111,0.66721034,-0.086471274,0.976428986,0.53092289,-0.038080208,0.972664297,0.476967752,-0.07858257,0.965624094,0.568485796,-0.081192084,0.957155585,0.651325107,-0.073330775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORWARD,1.006048203,0.875734806,8.37E-07,0.911255836,0.872147679,-0.049570378,0.80159235,0.803657532,-0.074489407,0.705283999,0.767572045,-0.096230716,0.631047487,0.754576206,-0.116813421,0.848856091,0.543181717,-0.044456184,0.823401213,0.368232548,-0.07600411,0.808892071,0.264831662,-0.09603174,0.795746148,0.174460351,-0.107426666,0.906910181,0.503455043,-0.042813275,0.886113167,0.309928805,-0.071959987,0.868988991,0.196086109,-0.088245064,0.857554197,0.106254458,-0.094866544,0.964636564,0.514151514,-0.046278886,0.974216819,0.47074455,-0.091831982,0.979203224,0.596864343,-0.099383183,0.980311275,0.686491013,-0.089870259,1.018268704,0.554524839,-0.052653205,1.02467227,0.545933366,-0.093884803,1.027771115,0.652277112,-0.093739338,1.028778195,0.731024563,-0.082451917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.551496804,0.789810061,3.77E-07,0.477731586,0.767875791,-0.027706813,0.405359507,0.7110461,-0.043765001,0.343777835,0.672449946,-0.058791731,0.290241122,0.648051381,-0.074448392,0.464221984,0.566363454,-0.024070969,0.434924483,0.463471204,-0.040880803,0.420059204,0.394860744,-0.055228248,0.410094559,0.332067043,-0.067859322,0.51375246,0.54333204,-0.028692771,0.508206308,0.426754594,-0.042452004,0.50697732,0.350730985,-0.055179134,0.507928848,0.280945569,-0.067591727,0.558089077,0.553146064,-0.037515987,0.571599662,0.44364503,-0.061441951,0.579306126,0.372167826,-0.075236402,0.584715128,0.303735673,-0.085827596,0.596929014,0.589835346,-0.048445221,0.633536279,0.52205199,-0.073889963,0.659035563,0.478966355,-0.083297439,0.679300725,0.434592128,-0.090154916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.54656601,0.791849852,3.81E-07,0.473741651,0.77122122,-0.027598595,0.402011812,0.715729952,-0.043778982,0.340013623,0.678999126,-0.058920506,0.286238909,0.65716666,-0.074719369,0.458536923,0.569320858,-0.024228593,0.428141862,0.466581285,-0.040622208,0.412625939,0.397221118,-0.054648183,0.402328193,0.333899915,-0.067160837,0.507561564,0.545340359,-0.028810818,0.500741184,0.428064227,-0.041895192,0.498916984,0.352044046,-0.054122314,0.499578565,0.282475382,-0.0662781,0.551953137,0.555175185,-0.037518457,0.56396687,0.444806635,-0.060648154,0.57070601,0.373691797,-0.074114963,0.575404525,0.306246221,-0.084694959,0.591356754,0.591861308,-0.048363481,0.627126217,0.524080515,-0.07335908,0.651849866,0.480384439,-0.082714692,0.671702921,0.435709953,-0.089657605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.543757319,0.793061137,3.79E-07,0.469817579,0.771364391,-0.027744874,0.396795511,0.712730289,-0.043451607,0.333905876,0.674522161,-0.058126379,0.279257476,0.652866125,-0.073447987,0.453694165,0.567628324,-0.023493493,0.423955709,0.46548152,-0.039856277,0.408390522,0.397011578,-0.053623352,0.397686332,0.334205568,-0.065999053,0.502540886,0.543976724,-0.027972298,0.49620077,0.427921683,-0.041421801,0.494337678,0.352583408,-0.05391115,0.494514704,0.282472759,-0.06610781,0.546903789,0.554005623,-0.036648303,0.559046507,0.446412921,-0.06045616,0.56539011,0.376257807,-0.074508511,0.569498241,0.308222741,-0.085277133,0.586330354,0.591017008,-0.047411095,0.622485638,0.524387956,-0.072967283,0.647457719,0.48123157,-0.082879297,0.667289376,0.436295986,-0.090143837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.540087581,0.787844896,3.70E-07,0.46720311,0.76876086,-0.028382067,0.39454931,0.712499619,-0.045233544,0.331994355,0.674696207,-0.060799971,0.277173698,0.65239948,-0.07716091,0.452233225,0.569623113,-0.027582722,0.423535109,0.467090338,-0.045044482,0.407874465,0.398594111,-0.059408687,0.39706403,0.334794998,-0.072232135,0.501403809,0.545829535,-0.032037489,0.496180236,0.429880261,-0.046110999,0.494588107,0.35459426,-0.058796264,0.495050669,0.284001052,-0.071424767,0.545736313,0.555703282,-0.040446285,0.558110595,0.446451396,-0.064453162,0.564698994,0.376588732,-0.078035176,0.569111466,0.308308244,-0.088766493,0.584976077,0.592365503,-0.050952822,0.620732188,0.525192976,-0.076627336,0.645521462,0.48188132,-0.086179636,0.665219665,0.436917752,-0.093356133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.540700793,0.790552497,3.66E-07,0.467995465,0.76942414,-0.027045524,0.396454573,0.713006973,-0.042876996,0.334807038,0.676035583,-0.057703849,0.280863404,0.654444098,-0.073314734,0.453289986,0.567647755,-0.024654813,0.424939662,0.464223862,-0.040770624,0.409118235,0.396879345,-0.054385498,0.39797467,0.334626585,-0.066726819,0.502213001,0.545331001,-0.029375045,0.49706167,0.429770172,-0.042666018,0.495373428,0.35497278,-0.055202249,0.495717108,0.285177261,-0.067633472,0.546185493,0.555844605,-0.038035933,0.557919145,0.448559046,-0.061427511,0.564167738,0.378597856,-0.075318992,0.568349779,0.310342163,-0.086219355,0.585251212,0.592184722,-0.048671171,0.620754719,0.525404811,-0.073937573,0.645242929,0.481684089,-0.083592407,0.664830923,0.435913563,-0.090809785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.533690453,0.786244631,3.69E-07,0.460841566,0.768395662,-0.028353885,0.389148682,0.715331674,-0.04537522,0.327672929,0.677406669,-0.061123766,0.274012923,0.652839303,-0.077701293,0.447573751,0.570457041,-0.02744774,0.419091046,0.468961895,-0.044602741,0.403982431,0.401000261,-0.058888126,0.393627524,0.337318689,-0.071714312,0.497156203,0.547993362,-0.031951331,0.491946876,0.432767987,-0.046018984,0.49083358,0.358466148,-0.058759119,0.491631746,0.288396686,-0.071418151,0.541295111,0.558136344,-0.040378116,0.552355707,0.450398326,-0.064362682,0.558841825,0.380244374,-0.077842675,0.563185334,0.311421633,-0.088471785,0.5804286,0.594081819,-0.050898578,0.614994168,0.526437759,-0.076503046,0.639446437,0.482442021,-0.085878648,0.658904374,0.436404735,-0.092916027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.528366625,0.782101631,3.58E-07,0.454623669,0.76578337,-0.026888207,0.382454991,0.712199688,-0.042368121,0.320672393,0.675629377,-0.056861199,0.266732544,0.654802799,-0.072215579,0.438600868,0.569014847,-0.023936849,0.410982609,0.467743278,-0.039388493,0.396450758,0.400459826,-0.052397497,0.385380149,0.339419931,-0.0643951,0.487864703,0.546106994,-0.028871844,0.48245737,0.431474805,-0.041838691,0.481190443,0.358050525,-0.05403823,0.480790228,0.288634807,-0.066248223,0.532037973,0.554914176,-0.037753638,0.543570101,0.446127206,-0.061322592,0.550250411,0.375649393,-0.074820265,0.553848982,0.305430055,-0.085420199,0.571524322,0.589433253,-0.048592493,0.606723607,0.521410584,-0.074155949,0.631961823,0.478395343,-0.083502136,0.651434302,0.432654858,-0.090457946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.526429772,0.788195908,3.45E-07,0.451193333,0.765679479,-0.025120571,0.379179806,0.709282994,-0.038912773,0.318336546,0.672160029,-0.051878225,0.265718967,0.651344359,-0.065901563,0.43774423,0.565029085,-0.021781579,0.410035849,0.464773118,-0.037005082,0.39390859,0.397609681,-0.050634623,0.38181901,0.335066944,-0.063298315,0.487178743,0.541737378,-0.027041927,0.48390907,0.427099377,-0.039323267,0.481836051,0.35430038,-0.051679507,0.480965286,0.286972344,-0.064204149,0.53085953,0.551707268,-0.03613041,0.542755008,0.443845809,-0.058279425,0.548049808,0.374947906,-0.071653411,0.551155329,0.308005214,-0.082485199,0.569475293,0.58800149,-0.047092367,0.604550779,0.521595776,-0.071426541,0.627867937,0.478284091,-0.080515198,0.646216273,0.432273448,-0.087498583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.518620074,0.785260677,3.50E-07,0.44399929,0.7648772,-0.025303345,0.371670544,0.709960341,-0.039037548,0.311559945,0.672789454,-0.051839098,0.259531051,0.652854919,-0.065700106,0.43036291,0.569870055,-0.02390602,0.403272539,0.468370885,-0.03933844,0.387430489,0.399359107,-0.052331869,0.37502414,0.336731315,-0.064409964,0.479887813,0.546003819,-0.029229185,0.475494653,0.43118611,-0.04199836,0.474164069,0.357160866,-0.053804889,0.473602742,0.289181441,-0.065806821,0.52404809,0.554354906,-0.03826274,0.535268605,0.44577384,-0.061136305,0.541224718,0.374185562,-0.074240819,0.544590712,0.304923058,-0.084720619,0.563321471,0.588691711,-0.049171276,0.59860301,0.521774113,-0.074427851,0.622748971,0.477550387,-0.083744749,0.641771019,0.431598425,-0.090709001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.515251637,0.783824384,3.40E-07,0.439018011,0.766606748,-0.024404252,0.36612761,0.711559772,-0.037754394,0.306199253,0.675794244,-0.050251968,0.254473448,0.657513976,-0.064030431,0.42469418,0.570941329,-0.023649098,0.396956801,0.469437182,-0.038529724,0.380302429,0.401146442,-0.051304039,0.366938412,0.339410305,-0.063242912,0.474007964,0.54800117,-0.029010989,0.467974395,0.432115912,-0.041062765,0.46620819,0.356435865,-0.052750602,0.466006219,0.286928743,-0.064836122,0.517682791,0.556930542,-0.037908342,0.528282166,0.446219236,-0.059794001,0.533949614,0.374237806,-0.072774805,0.537121832,0.304753602,-0.083427377,0.556671619,0.591217816,-0.048608974,0.590590119,0.523444355,-0.072975017,0.613857627,0.478516787,-0.082008801,0.632037818,0.431423038,-0.089000508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.509199083,0.782978654,3.30E-07,0.431162953,0.765961111,-0.023815263,0.35760504,0.711295962,-0.036237951,0.29899022,0.675980985,-0.047997314,0.248023406,0.659934044,-0.061198853,0.41562894,0.56548655,-0.021418815,0.387769401,0.466766417,-0.036313564,0.370878786,0.40099597,-0.049838521,0.356965721,0.340623438,-0.062281135,0.464175075,0.543111205,-0.026880223,0.45756349,0.429359794,-0.038713317,0.454972088,0.354934752,-0.050920013,0.454147428,0.285799652,-0.06329219,0.507570744,0.552539885,-0.036000747,0.518258452,0.443896532,-0.057343017,0.523491025,0.37373367,-0.070535585,0.526707411,0.306468785,-0.081312776,0.546585202,0.588006377,-0.047012042,0.579718351,0.520897031,-0.070738301,0.602365315,0.47694391,-0.079709098,0.620231271,0.431203067,-0.086640939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.506959498,0.778692484,3.47E-07,0.430904001,0.759084463,-0.023396904,0.35832113,0.704588056,-0.035860434,0.299787283,0.672196925,-0.047605176,0.249501869,0.658748627,-0.060938537,0.415392578,0.560938001,-0.023413874,0.388487875,0.463174999,-0.039246242,0.371382713,0.397500575,-0.053136963,0.357831717,0.336729765,-0.065806031,0.462960899,0.539478064,-0.02920647,0.457318902,0.425718307,-0.042759914,0.453659892,0.350619733,-0.055713136,0.451658994,0.280713052,-0.068360686,0.505602241,0.549398184,-0.038423736,0.51655215,0.442619383,-0.061042953,0.520383477,0.37273711,-0.074647352,0.522113621,0.305238187,-0.085498132,0.544478059,0.584768295,-0.049380548,0.578183949,0.517517686,-0.073989868,0.600105882,0.473243535,-0.083274826,0.616681874,0.426781327,-0.090342239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.512044907,0.773737788,3.43E-07,0.436446965,0.752942085,-0.024169942,0.364373893,0.699202955,-0.037460916,0.305292666,0.666245282,-0.049988665,0.254507184,0.650833845,-0.063968949,0.421703696,0.554556489,-0.023412922,0.394129813,0.455906779,-0.039077949,0.377081245,0.39173007,-0.053040303,0.363230824,0.331849366,-0.065797843,0.469362289,0.534569502,-0.028867017,0.463181406,0.422316611,-0.04230877,0.459397525,0.349321365,-0.055453356,0.457041204,0.280669749,-0.068278968,0.511757612,0.545058191,-0.03785548,0.523210883,0.438465178,-0.060237318,0.527193964,0.368871838,-0.074053705,0.528821707,0.301473171,-0.085135713,0.549841285,0.580413043,-0.048656538,0.584073365,0.513467431,-0.073087133,0.606267273,0.469008833,-0.082637861,0.623053253,0.422444284,-0.089940235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.530497491,0.767984331,3.60E-07,0.453171462,0.745005846,-0.026326889,0.380630821,0.687564433,-0.040724333,0.320638925,0.653211117,-0.0539857,0.26899153,0.636087358,-0.068212867,0.437624305,0.54229641,-0.023501316,0.410936505,0.440767169,-0.039245576,0.394069374,0.375475883,-0.052978825,0.380962014,0.315082014,-0.06537126,0.485415339,0.522218108,-0.027904315,0.48019138,0.408270061,-0.041315578,0.476458043,0.334459484,-0.054352809,0.475031286,0.265497565,-0.066818692,0.528052628,0.532774568,-0.036173377,0.539627254,0.424069017,-0.058860525,0.544784486,0.353915036,-0.073092997,0.54799521,0.286415279,-0.084215969,0.566668689,0.567583501,-0.04635933,0.600945354,0.498425722,-0.071068659,0.624330699,0.454610616,-0.080740891,0.642243385,0.407850981,-0.087913722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
